0261_01,0201_01,0167_02,2,3,n000004,n000005
0073_01,0240_01,0073_01,3,1,n000005,n000003
0029_01,0140_01,0274_01,1,0,n000003,n000002
0124_01,0154_01,0120_01,3,2,n000005,n000004
0108_01,0218_01,0044_01,0,2,n000002,n000004
0123_02,0245_01,0006_01,1,3,n000003,n000005
0077_01,0019_02,0298_01,3,2,n000005,n000004
0312_01,0293_01,0219_01,2,1,n000004,n000003
0253_01,0258_01,0162_01,0,3,n000002,n000005
0065_01,0168_02,0350_01,1,3,n000003,n000005
0439_01,0180_01,0053_01,3,1,n000005,n000003
0051_02,0202_01,0057_01,0,1,n000002,n000003
0133_02,0245_01,0255_02,0,2,n000002,n000004
0110_01,0112_01,0132_01,1,0,n000003,n000002
0054_01,0183_02,0291_01,1,2,n000003,n000004
0175_04,0161_01,0031_04,1,0,n000003,n000002
0086_01,0029_01,0170_01,1,2,n000003,n000004
0096_01,0190_01,0088_03,3,1,n000005,n000003
0075_02,0029_01,0319_01,2,0,n000004,n000002
0008_01,0304_01,0305_01,0,2,n000002,n000004
0124_03,0038_01,0006_01,1,0,n000003,n000002
0105_01,0121_01,0321_01,3,0,n000005,n000002
0252_01,0329_01,0341_01,0,2,n000002,n000004
0116_01,0149_01,0003_01,3,1,n000005,n000003
0178_01,0412_01,0109_01,2,1,n000004,n000003
0420_01,0076_01,0423_01,3,2,n000005,n000004
0061_01,0135_01,0081_01,3,0,n000005,n000002
0021_01,0161_01,0092_01,1,0,n000003,n000002
0180_01,0088_03,0167_02,1,3,n000003,n000005
0206_01,0088_03,0053_02,1,2,n000003,n000004
0086_01,0328_01,0233_01,0,3,n000002,n000005
0084_03,0013_01,0228_01,1,0,n000003,n000002
0136_01,0044_01,0254_01,3,2,n000005,n000004
0422_01,0156_01,0008_01,3,0,n000005,n000002
0033_01,0070_01,0110_01,1,3,n000003,n000005
0163_02,0126_01,0165_01,1,2,n000003,n000004
0045_01,0194_04,0122_01,1,3,n000003,n000005
0048_01,0122_01,0113_02,2,1,n000004,n000003
0246_01,0020_01,0244_01,1,2,n000003,n000004
0150_02,0218_01,0069_02,0,1,n000002,n000003
0161_01,0002_01,0121_01,1,3,n000003,n000005
0045_01,0013_01,0176_02,1,3,n000003,n000005
0085_01,0132_01,0031_02,1,0,n000003,n000002
0084_01,0167_02,0272_01,3,2,n000005,n000004
0084_03,0141_01,0132_01,1,3,n000003,n000005
0125_01,0136_01,0098_01,1,3,n000003,n000005
0086_01,0143_01,0321_01,3,2,n000005,n000004
0305_01,0142_01,0067_01,2,1,n000004,n000003
0041_01,0033_01,0203_01,1,3,n000003,n000005
0004_02,0147_02,0032_01,1,3,n000003,n000005
0277_01,0245_01,0182_01,2,3,n000004,n000005
0224_01,0121_01,0046_01,1,0,n000003,n000002
0034_01,0123_01,0261_01,0,2,n000002,n000004
0041_01,0097_01,0243_01,1,2,n000003,n000004
0302_01,0166_01,0034_01,2,0,n000004,n000002
0088_03,0226_01,0198_01,1,0,n000003,n000002
0144_02,0273_01,0040_01,2,3,n000004,n000005
0172_01,0324_02,0163_02,2,1,n000004,n000003
0160_01,0206_01,0086_01,1,0,n000003,n000002
0236_01,0110_01,0271_01,1,2,n000003,n000004
0248_01,0153_02,0104_02,2,0,n000004,n000002
0056_01,0170_01,0335_01,0,2,n000002,n000004
0158_02,0106_01,0227_01,0,1,n000002,n000003
0401_01,0016_01,0348_01,3,2,n000005,n000004
0161_01,0063_02,0131_01,1,0,n000003,n000002
0325_01,0044_01,0110_01,2,1,n000004,n000003
0058_02,0010_01,0209_01,3,2,n000005,n000004
0087_01,0259_01,0147_03,2,1,n000004,n000003
0232_01,0131_01,0155_01,1,3,n000003,n000005
0334_01,0282_01,0004_01,2,0,n000004,n000002
0161_01,0159_01,0110_01,1,2,n000003,n000004
0274_01,0376_02,0155_01,2,1,n000004,n000003
0309_01,0304_01,0104_02,2,0,n000004,n000002
0045_01,0396_01,0175_01,3,2,n000005,n000004
0211_01,0286_01,0074_02,0,1,n000002,n000003
0030_01,0079_01,0319_02,0,2,n000002,n000004
0179_01,0399_01,0323_01,3,2,n000005,n000004
0007_01,0138_01,0186_01,1,0,n000003,n000002
0235_01,0296_01,0408_02,0,3,n000002,n000005
0240_01,0174_01,0125_01,3,1,n000005,n000003
0159_01,0045_01,0081_01,1,0,n000003,n000002
0001_01,0014_01,0067_01,1,3,n000003,n000005
0171_02,0011_02,0297_01,1,2,n000003,n000004
0298_01,0202_04,0072_01,0,3,n000002,n000005
0044_01,0002_01,0046_01,0,1,n000002,n000003
0180_01,0177_02,0124_01,1,2,n000003,n000004
0076_01,0040_01,0254_01,3,2,n000005,n000004
0008_01,0197_02,0298_01,3,0,n000005,n000002
0151_01,0077_01,0241_01,3,1,n000005,n000003
0018_01,0006_01,0095_01,3,0,n000005,n000002
0241_01,0128_01,0064_01,1,2,n000003,n000004
0266_01,0309_01,0123_02,2,1,n000004,n000003
0040_01,0191_02,0163_02,2,1,n000004,n000003
0129_01,0026_01,0220_02,2,1,n000004,n000003
0092_01,0146_01,0024_01,3,2,n000005,n000004
0060_01,0395_01,0123_01,3,0,n000005,n000002
0017_01,0044_01,0287_01,3,2,n000005,n000004
0416_01,0057_04,0245_01,2,0,n000004,n000002
0155_01,0211_01,0023_03,2,1,n000004,n000003
0085_01,0269_01,0044_01,2,3,n000004,n000005
0046_01,0037_01,0064_01,3,0,n000005,n000002
0147_03,0084_03,0035_01,1,0,n000003,n000002
0102_02,0029_01,0291_01,0,3,n000002,n000005
0102_01,0259_01,0127_01,2,3,n000004,n000005
0263_01,0181_01,0026_01,0,2,n000002,n000004
0276_01,0057_01,0150_01,0,1,n000002,n000003
0122_01,0105_01,0023_03,0,2,n000002,n000004
0090_01,0003_01,0051_01,1,3,n000003,n000005
0096_01,0060_01,0128_02,0,2,n000002,n000004
0114_01,0028_05,0101_01,2,0,n000004,n000002
0117_01,0023_03,0178_02,2,0,n000004,n000002
0232_01,0256_01,0192_01,0,3,n000002,n000005
0135_01,0152_01,0100_03,2,1,n000004,n000003
0404_01,0071_01,0002_01,3,1,n000005,n000003
0096_01,0004_02,0101_01,2,1,n000004,n000003
0010_01,0219_01,0287_01,0,2,n000002,n000004
0108_01,0188_01,0089_01,1,0,n000003,n000002
0255_01,0256_01,0408_02,0,3,n000002,n000005
0074_01,0020_01,0252_01,3,0,n000005,n000002
0020_01,0088_03,0022_01,1,3,n000003,n000005
0035_01,0075_02,0040_01,2,1,n000004,n000003
0151_01,0258_01,0136_01,2,0,n000004,n000002
0019_01,0280_01,0064_02,2,1,n000004,n000003
0041_01,0081_01,0105_01,1,2,n000003,n000004
0127_01,0178_01,0235_01,3,0,n000005,n000002
0166_01,0202_01,0059_01,2,0,n000004,n000002
0021_01,0131_01,0079_02,3,1,n000005,n000003
0064_01,0028_08,0220_01,2,0,n000004,n000002
0143_01,0185_01,0010_01,3,2,n000005,n000004
0210_02,0066_01,0321_01,3,2,n000005,n000004
0219_01,0145_01,0141_01,3,2,n000005,n000004
0264_03,0047_02,0028_01,2,3,n000004,n000005
0096_01,0176_02,0061_02,3,1,n000005,n000003
0032_02,0206_01,0092_01,1,0,n000003,n000002
0062_01,0248_01,0085_01,1,0,n000003,n000002
0153_01,0031_05,0306_01,0,2,n000002,n000004
0342_01,0409_01,0150_02,2,0,n000004,n000002
0130_03,0105_01,0142_01,2,0,n000004,n000002
0162_01,0208_01,0114_02,0,1,n000002,n000003
0238_01,0006_01,0200_01,0,2,n000002,n000004
0057_01,0011_02,0070_01,1,3,n000003,n000005
0195_01,0048_01,0141_01,3,1,n000005,n000003
0082_01,0315_01,0056_01,2,3,n000004,n000005
0171_02,0081_01,0194_03,1,3,n000003,n000005
0227_01,0032_01,0054_01,2,3,n000004,n000005
0059_01,0145_01,0210_01,0,2,n000002,n000004
0097_01,0124_03,0232_01,1,0,n000003,n000002
0031_02,0174_01,0420_01,1,3,n000003,n000005
0155_01,0152_02,0167_01,3,0,n000005,n000002
0210_01,0209_01,0067_01,0,1,n000002,n000003
0071_01,0055_01,0212_01,1,2,n000003,n000004
0082_01,0094_01,0323_01,1,2,n000003,n000004
0044_02,0023_03,0087_01,1,3,n000003,n000005
0064_01,0103_01,0151_01,3,1,n000005,n000003
0246_01,0152_01,0039_01,0,3,n000002,n000005
0103_02,0224_02,0112_01,2,1,n000004,n000003
0084_03,0163_02,0039_01,1,2,n000003,n000004
0171_01,0302_01,0058_02,0,3,n000002,n000005
0237_01,0005_01,0041_01,2,0,n000004,n000002
0197_02,0405_01,0423_01,3,2,n000005,n000004
0017_01,0244_01,0021_01,0,1,n000002,n000003
0017_01,0194_04,0103_01,1,3,n000003,n000005
0004_01,0210_01,0057_02,0,2,n000002,n000004
0304_01,0429_01,0018_01,2,1,n000004,n000003
0057_03,0115_01,0205_01,2,0,n000004,n000002
0218_01,0175_01,0329_01,3,2,n000005,n000004
0107_01,0185_01,0156_02,3,1,n000005,n000003
0229_02,0277_01,0116_01,2,3,n000004,n000005
0038_01,0056_01,0016_03,3,1,n000005,n000003
0184_01,0264_01,0056_01,0,2,n000002,n000004
0108_01,0109_01,0051_01,1,0,n000003,n000002
0135_01,0451_01,0041_01,3,0,n000005,n000002
0018_04,0209_01,0098_01,0,1,n000002,n000003
0116_01,0192_02,0087_01,2,3,n000004,n000005
0060_01,0006_01,0066_01,0,1,n000002,n000003
0288_01,0201_01,0091_01,2,1,n000004,n000003
0084_03,0249_01,0196_01,1,0,n000003,n000002
0025_01,0068_01,0394_01,1,2,n000003,n000004
0207_01,0124_01,0046_01,3,1,n000005,n000003
0181_01,0083_02,0386_01,0,2,n000002,n000004
0172_01,0290_01,0064_02,0,1,n000002,n000003
0073_01,0167_02,0125_01,1,0,n000003,n000002
0128_02,0028_08,0331_01,2,0,n000004,n000002
0034_01,0227_02,0083_01,0,1,n000002,n000003
0231_01,0008_01,0325_01,1,2,n000003,n000004
0093_01,0027_01,0100_03,3,1,n000005,n000003
0192_01,0004_01,0224_01,3,1,n000005,n000003
0094_01,0131_01,0350_01,1,2,n000003,n000004
0149_01,0152_01,0246_01,1,2,n000003,n000004
0036_01,0013_01,0151_01,0,1,n000002,n000003
0079_01,0141_01,0124_03,0,1,n000002,n000003
0110_03,0103_01,0328_01,0,2,n000002,n000004
0183_02,0048_03,0086_01,1,3,n000003,n000005
0109_01,0156_02,0212_01,1,0,n000003,n000002
0066_01,0129_01,0056_01,1,2,n000003,n000004
0052_01,0139_02,0034_01,1,0,n000003,n000002
0420_01,0244_01,0051_01,2,1,n000004,n000003
0203_01,0068_01,0017_01,0,3,n000002,n000005
0425_02,0278_01,0206_01,2,1,n000004,n000003
0064_01,0032_01,0026_01,3,0,n000005,n000002
0087_01,0280_01,0034_01,2,1,n000004,n000003
0049_01,0023_01,0100_03,3,1,n000005,n000003
0103_01,0115_01,0289_04,3,2,n000005,n000004
0201_01,0066_01,0036_01,1,3,n000003,n000005
0096_02,0051_01,0046_01,1,2,n000003,n000004
0256_01,0217_01,0221_01,0,3,n000002,n000005
0092_01,0051_01,0022_01,1,0,n000003,n000002
0114_01,0013_01,0036_01,2,1,n000004,n000003
0152_02,0058_01,0003_01,0,3,n000002,n000005
0411_01,0221_01,0132_01,3,1,n000005,n000003
0117_01,0179_01,0173_01,0,1,n000002,n000003
0131_01,0173_01,0008_02,1,2,n000003,n000004
0082_01,0147_03,0094_02,1,3,n000003,n000005
0079_01,0028_01,0098_01,3,0,n000005,n000002
0075_01,0034_01,0332_01,3,0,n000005,n000002
0142_01,0055_01,0143_01,3,1,n000005,n000003
0128_01,0163_02,0153_01,3,1,n000005,n000003
0413_01,0163_02,0031_04,3,0,n000005,n000002
0057_04,0053_02,0057_01,2,0,n000004,n000002
0174_01,0234_01,0202_01,2,0,n000004,n000002
0175_04,0167_02,0157_02,1,3,n000003,n000005
0051_01,0021_01,0109_02,0,2,n000002,n000004
0163_04,0338_01,0001_01,2,1,n000004,n000003
0197_01,0238_01,0147_02,2,1,n000004,n000003
0165_01,0063_01,0075_02,3,2,n000005,n000004
0038_01,0245_01,0135_01,1,3,n000003,n000005
0127_01,0160_02,0234_01,2,0,n000004,n000002
0200_01,0173_03,0098_01,2,0,n000004,n000002
0121_01,0126_01,0080_01,1,2,n000003,n000004
0214_01,0135_01,0023_01,1,3,n000003,n000005
0377_01,0214_01,0396_01,2,3,n000004,n000005
0148_01,0018_02,0132_01,0,2,n000002,n000004
0137_01,0107_01,0071_01,3,1,n000005,n000003
0244_01,0016_01,0005_01,3,0,n000005,n000002
0031_02,0028_01,0395_01,0,2,n000002,n000004
0039_01,0133_02,0014_01,0,1,n000002,n000003
0087_01,0073_01,0010_01,2,1,n000004,n000003
0033_01,0131_01,0009_02,1,2,n000003,n000004
0246_01,0143_01,0146_01,0,3,n000002,n000005
0305_01,0233_01,0069_01,2,3,n000004,n000005
0105_01,0181_02,0217_02,3,2,n000005,n000004
0128_01,0180_01,0104_01,3,2,n000005,n000004
0271_01,0080_01,0326_05,3,2,n000005,n000004
0271_01,0174_01,0091_01,3,1,n000005,n000003
0041_01,0143_01,0037_01,1,2,n000003,n000004
0142_01,0097_01,0343_01,1,2,n000003,n000004
0302_01,0021_01,0051_01,0,3,n000002,n000005
0100_01,0047_02,0409_01,2,3,n000004,n000005
0335_01,0144_02,0320_01,2,0,n000004,n000002
0016_01,0010_01,0025_01,3,0,n000005,n000002
0168_02,0026_01,0015_01,1,0,n000003,n000002
0167_01,0014_01,0245_01,2,1,n000004,n000003
0304_01,0145_01,0032_01,0,3,n000002,n000005
0148_01,0141_01,0423_01,1,3,n000003,n000005
0226_01,0172_02,0209_01,1,0,n000003,n000002
0244_01,0129_01,0284_02,3,0,n000005,n000002
0031_02,0174_01,0180_01,1,3,n000003,n000005
0185_01,0328_01,0287_01,0,3,n000002,n000005
0004_02,0038_01,0138_01,1,3,n000003,n000005
0296_02,0290_02,0174_01,2,1,n000004,n000003
0132_01,0065_01,0102_01,3,0,n000005,n000002
0092_01,0026_01,0401_01,1,2,n000003,n000004
0028_01,0160_01,0029_01,0,1,n000002,n000003
0213_01,0028_03,0039_01,2,0,n000004,n000002
0180_01,0281_01,0183_01,0,2,n000002,n000004
0035_01,0078_03,0111_01,2,1,n000004,n000003
0065_01,0007_01,0056_01,1,3,n000003,n000005
0065_02,0424_01,0026_01,2,1,n000004,n000003
0074_01,0325_01,0062_01,3,0,n000005,n000002
0081_02,0269_01,0139_01,2,3,n000004,n000005
0108_01,0065_01,0064_01,1,0,n000003,n000002
0208_01,0149_01,0061_01,2,0,n000004,n000002
0226_01,0142_01,0113_01,1,2,n000003,n000004
0070_01,0018_01,0120_01,3,2,n000005,n000004
0153_01,0115_01,0228_01,0,2,n000002,n000004
0096_01,0147_01,0102_01,3,0,n000005,n000002
0115_01,0262_01,0253_03,0,1,n000002,n000003
0249_02,0166_01,0331_01,2,0,n000004,n000002
0047_01,0014_01,0208_01,1,0,n000003,n000002
0190_01,0041_01,0068_01,0,2,n000002,n000004
0153_01,0063_02,0028_09,0,2,n000002,n000004
0401_01,0004_01,0046_01,3,0,n000005,n000002
0066_01,0257_01,0216_01,0,3,n000002,n000005
0078_03,0303_01,0110_03,2,0,n000004,n000002
0150_01,0033_01,0070_01,1,3,n000003,n000005
0087_01,0090_01,0127_01,1,3,n000003,n000005
0056_01,0103_01,0023_03,3,1,n000005,n000003
0150_02,0228_01,0065_01,0,1,n000002,n000003
0205_01,0036_01,0087_01,0,3,n000002,n000005
0163_02,0181_01,0135_01,1,3,n000003,n000005
0321_01,0260_04,0296_01,2,0,n000004,n000002
0315_01,0040_01,0146_01,2,1,n000004,n000003
0241_01,0259_01,0002_01,2,1,n000004,n000003
0069_02,0023_03,0206_01,1,2,n000003,n000004
0100_01,0142_01,0097_01,3,1,n000005,n000003
0068_01,0377_01,0036_01,2,3,n000004,n000005
0011_01,0397_01,0401_01,2,3,n000004,n000005
0202_04,0148_01,0008_01,0,1,n000002,n000003
0005_01,0231_01,0259_01,1,0,n000003,n000002
0240_01,0248_02,0122_06,0,1,n000002,n000003
0283_01,0412_01,0102_01,2,3,n000004,n000005
0393_01,0350_01,0006_01,2,3,n000004,n000005
0102_01,0093_01,0042_01,1,2,n000003,n000004
0164_02,0180_01,0330_01,1,0,n000003,n000002
0197_02,0009_01,0126_01,3,0,n000005,n000002
0095_01,0329_01,0132_01,0,1,n000002,n000003
0145_01,0080_01,0025_01,3,1,n000005,n000003
0009_02,0144_01,0069_01,1,3,n000003,n000005
0021_01,0172_02,0043_01,1,0,n000003,n000002
0132_01,0069_02,0083_02,1,0,n000003,n000002
0161_01,0102_01,0245_01,1,0,n000003,n000002
0149_01,0208_01,0117_01,3,1,n000005,n000003
0055_01,0316_01,0299_01,0,3,n000002,n000005
0037_02,0134_01,0187_01,1,0,n000003,n000002
0075_01,0191_01,0091_01,0,3,n000002,n000005
0204_04,0286_01,0168_02,0,1,n000002,n000003
0269_01,0028_10,0228_01,2,0,n000004,n000002
0204_01,0191_01,0392_01,0,2,n000002,n000004
0073_01,0350_01,0123_02,3,1,n000005,n000003
0142_01,0241_01,0093_01,3,1,n000005,n000003
0054_01,0220_01,0048_01,3,2,n000005,n000004
0133_01,0072_01,0241_02,3,0,n000005,n000002
0083_01,0364_01,0040_01,2,3,n000004,n000005
0143_01,0067_01,0038_01,1,3,n000003,n000005
0160_01,0013_01,0224_01,1,0,n000003,n000002
0049_01,0016_01,0325_01,0,3,n000002,n000005
0036_01,0135_01,0030_01,3,0,n000005,n000002
0180_01,0134_01,0396_01,1,3,n000003,n000005
0069_01,0140_01,0079_02,3,1,n000005,n000003
0077_01,0088_03,0209_01,1,3,n000003,n000005
0049_01,0095_04,0007_01,1,2,n000003,n000004
0207_01,0119_03,0115_01,2,3,n000004,n000005
0036_01,0092_01,0119_01,1,0,n000003,n000002
0274_01,0328_01,0104_01,0,1,n000002,n000003
0044_01,0198_01,0285_01,0,2,n000002,n000004
0107_01,0055_01,0226_01,3,0,n000005,n000002
0439_01,0174_01,0091_01,3,0,n000005,n000002
0031_01,0300_01,0003_01,2,3,n000004,n000005
0203_01,0175_01,0027_02,2,1,n000004,n000003
0156_02,0146_01,0165_01,1,3,n000003,n000005
0246_01,0171_02,0154_01,1,0,n000003,n000002
0126_03,0208_01,0134_01,2,3,n000004,n000005
0213_01,0068_01,0251_01,0,2,n000002,n000004
0052_01,0168_02,0114_01,1,2,n000003,n000004
0023_01,0100_01,0286_01,3,0,n000005,n000002
0079_02,0066_01,0128_02,1,2,n000003,n000004
0122_01,0424_01,0266_01,3,0,n000005,n000002
0009_01,0085_01,0097_01,3,0,n000005,n000002
0162_01,0413_01,0323_01,3,2,n000005,n000004
0139_02,0161_01,0279_01,1,0,n000003,n000002
0199_01,0212_01,0202_01,0,2,n000002,n000004
0089_01,0110_01,0181_02,2,3,n000004,n000005
0265_01,0329_01,0024_01,2,0,n000004,n000002
0158_02,0184_01,0035_01,0,1,n000002,n000003
0326_01,0031_08,0222_01,0,1,n000002,n000003
0110_03,0072_02,0114_01,0,2,n000002,n000004
0267_01,0364_01,0013_01,2,3,n000004,n000005
0074_01,0298_01,0272_01,0,2,n000002,n000004
0159_01,0002_01,0001_01,1,2,n000003,n000004
0136_02,0246_01,0067_01,2,3,n000004,n000005
0021_01,0154_01,0050_01,3,1,n000005,n000003
0122_01,0042_01,0110_01,3,1,n000005,n000003
0001_01,0043_01,0223_01,3,0,n000005,n000002
0018_04,0117_01,0071_01,0,1,n000002,n000003
0081_01,0240_01,0019_02,1,3,n000003,n000005
0167_02,0079_01,0312_01,3,2,n000005,n000004
0036_01,0088_03,0271_01,1,2,n000003,n000004
0173_01,0081_01,0082_01,1,0,n000003,n000002
0290_02,0236_01,0107_01,2,3,n000004,n000005
0389_02,0067_01,0075_02,2,1,n000004,n000003
0122_06,0153_01,0423_01,1,3,n000003,n000005
0119_02,0022_01,0312_01,1,0,n000003,n000002
0019_01,0099_01,0026_01,0,2,n000002,n000004
0302_01,0269_01,0210_01,2,0,n000004,n000002
0114_01,0320_01,0027_02,0,1,n000002,n000003
0109_01,0194_03,0073_01,3,0,n000005,n000002
0265_01,0033_01,0271_01,0,2,n000002,n000004
0185_01,0078_01,0016_03,3,1,n000005,n000003
0141_01,0073_01,0071_01,1,3,n000003,n000005
0430_02,0197_02,0127_01,3,1,n000005,n000003
0063_02,0126_01,0048_03,0,1,n000002,n000003
0057_05,0376_02,0397_01,2,3,n000004,n000005
0065_01,0177_02,0222_02,1,3,n000003,n000005
0403_01,0176_02,0153_01,3,0,n000005,n000002
0204_06,0052_01,0069_01,0,2,n000002,n000004
0015_01,0214_01,0319_01,1,0,n000003,n000002
0013_01,0018_01,0176_02,2,3,n000004,n000005
0137_01,0165_01,0252_01,3,2,n000005,n000004
0182_01,0048_01,0050_01,0,1,n000002,n000003
0375_01,0174_01,0070_01,2,1,n000004,n000003
0173_01,0201_01,0396_01,1,3,n000003,n000005
0027_01,0074_01,0123_01,0,2,n000002,n000004
0005_01,0203_01,0248_01,3,2,n000005,n000004
0080_01,0025_01,0451_01,1,3,n000003,n000005
0158_02,0253_01,0146_01,0,2,n000002,n000004
0014_01,0100_03,0048_01,1,0,n000003,n000002
0247_01,0235_01,0209_01,2,0,n000004,n000002
0321_01,0204_03,0244_01,0,3,n000002,n000005
0247_01,0208_01,0117_01,0,1,n000002,n000003
0243_01,0077_02,0067_01,2,3,n000004,n000005
0244_01,0040_01,0329_01,3,0,n000005,n000002
0018_01,0147_02,0084_01,1,0,n000003,n000002
0043_01,0129_01,0031_07,1,0,n000003,n000002
0116_01,0284_02,0321_01,3,0,n000005,n000002
0199_01,0165_01,0260_04,0,2,n000002,n000004
0128_01,0010_01,0024_01,1,3,n000003,n000005
0189_01,0121_01,0146_01,0,3,n000002,n000005
0110_01,0117_01,0068_01,1,0,n000003,n000002
0334_01,0240_01,0277_01,2,0,n000004,n000002
0083_02,0202_02,0017_01,0,1,n000002,n000003
0244_01,0193_01,0406_01,0,3,n000002,n000005
0066_01,0115_01,0129_01,3,0,n000005,n000002
0424_01,0405_01,0138_01,3,0,n000005,n000002
0026_01,0414_01,0248_01,2,1,n000004,n000003
0137_01,0060_01,0228_01,3,0,n000005,n000002
0034_01,0155_01,0138_01,1,2,n000003,n000004
0030_01,0025_01,0167_01,1,0,n000003,n000002
0300_01,0420_01,0071_01,2,1,n000004,n000003
0050_01,0120_01,0273_01,1,2,n000003,n000004
0110_01,0075_02,0003_01,1,3,n000003,n000005
0010_01,0098_01,0309_01,1,2,n000003,n000004
0150_03,0286_01,0094_01,0,1,n000002,n000003
0165_01,0030_01,0085_01,1,0,n000003,n000002
0054_01,0104_01,0191_01,3,0,n000005,n000002
0396_01,0153_01,0220_01,3,0,n000005,n000002
0057_01,0182_02,0140_01,2,1,n000004,n000003
0181_02,0011_01,0197_01,3,0,n000005,n000002
0197_02,0178_01,0127_01,3,1,n000005,n000003
0234_01,0185_01,0102_01,0,2,n000002,n000004
0192_01,0102_02,0012_01,0,1,n000002,n000003
0205_01,0137_01,0007_01,0,3,n000002,n000005
0066_01,0095_01,0195_01,3,2,n000005,n000004
0123_01,0034_01,0155_01,3,1,n000005,n000003
0201_01,0147_02,0290_01,1,0,n000003,n000002
0241_01,0042_01,0147_02,3,1,n000005,n000003
0154_01,0132_01,0025_01,1,0,n000003,n000002
0149_01,0220_01,0320_01,3,2,n000005,n000004
0406_01,0325_01,0074_01,3,0,n000005,n000002
0073_01,0220_01,0208_01,3,0,n000005,n000002
0014_01,0142_01,0220_01,1,2,n000003,n000004
0246_01,0147_01,0102_01,0,1,n000002,n000003
0278_01,0136_01,0205_02,0,2,n000002,n000004
0099_03,0105_01,0232_01,1,0,n000003,n000002
0089_01,0407_01,0233_01,3,0,n000005,n000002
0011_01,0072_01,0031_02,3,0,n000005,n000002
0163_04,0350_01,0039_01,2,1,n000004,n000003
0262_01,0043_01,0212_01,2,0,n000004,n000002
0096_01,0088_01,0307_01,3,2,n000005,n000004
0224_01,0014_01,0115_01,1,3,n000003,n000005
0037_02,0067_01,0140_01,1,3,n000003,n000005
0306_01,0121_01,0277_01,3,0,n000005,n000002
0204_02,0268_01,0028_05,0,2,n000002,n000004
0066_01,0163_02,0250_01,1,2,n000003,n000004
0308_01,0115_01,0230_01,2,0,n000004,n000002
0120_01,0229_01,0401_01,3,2,n000005,n000004
0081_01,0056_01,0066_01,3,0,n000005,n000002
0315_01,0298_01,0078_01,2,0,n000004,n000002
0194_04,0155_01,0142_01,1,3,n000003,n000005
0041_01,0062_01,0287_01,1,3,n000003,n000005
0047_02,0110_01,0070_01,2,3,n000004,n000005
0132_01,0221_01,0134_01,3,1,n000005,n000003
0034_01,0078_01,0190_01,3,0,n000005,n000002
0005_01,0138_01,0152_02,1,0,n000003,n000002
0209_01,0169_01,0100_03,3,1,n000005,n000003
0240_01,0252_02,0142_01,1,0,n000003,n000002
0066_01,0325_01,0151_01,3,1,n000005,n000003
0286_01,0216_01,0396_01,0,2,n000002,n000004
0183_01,0188_05,0063_02,2,1,n000004,n000003
0083_01,0141_01,0331_01,1,2,n000003,n000004
0236_01,0007_01,0056_01,1,2,n000003,n000004
0050_01,0146_01,0224_01,1,0,n000003,n000002
0029_01,0069_02,0226_01,1,0,n000003,n000002
0043_01,0024_01,0096_01,0,3,n000002,n000005
0228_01,0046_01,0085_01,0,1,n000002,n000003
0186_01,0049_01,0327_01,0,2,n000002,n000004
0279_01,0290_01,0124_03,0,1,n000002,n000003
0451_01,0161_01,0155_01,3,1,n000005,n000003
0249_02,0096_01,0090_01,2,3,n000004,n000005
0068_01,0066_01,0203_01,1,3,n000003,n000005
0079_02,0038_01,0181_02,1,3,n000003,n000005
0237_01,0002_02,0142_01,2,1,n000004,n000003
0239_01,0054_01,0098_01,0,2,n000002,n000004
0265_01,0420_01,0284_02,2,3,n000004,n000005
0235_01,0153_01,0042_01,0,1,n000002,n000003
0167_02,0135_01,0164_02,3,1,n000005,n000003
0069_02,0086_01,0208_01,1,0,n000003,n000002
0131_01,0151_01,0168_01,1,3,n000003,n000005
0138_01,0184_02,0185_01,2,3,n000004,n000005
0020_01,0306_01,0131_01,3,0,n000005,n000002
0176_01,0415_01,0055_01,2,0,n000004,n000002
0097_04,0006_01,0062_01,3,2,n000005,n000004
0101_01,0162_01,0111_01,3,1,n000005,n000003
0014_01,0086_01,0181_01,0,1,n000002,n000003
0175_04,0093_01,0109_01,1,3,n000003,n000005
0311_01,0117_01,0181_01,0,2,n000002,n000004
0037_02,0028_01,0056_01,1,3,n000003,n000005
0033_01,0161_01,0024_01,0,1,n000002,n000003
0186_01,0395_01,0071_01,3,1,n000005,n000003
0178_01,0083_01,0116_01,2,3,n000004,n000005
0108_01,0112_02,0131_01,3,2,n000005,n000004
0046_01,0078_03,0020_01,2,1,n000004,n000003
0031_03,0279_01,0081_01,0,3,n000002,n000005
0127_01,0241_01,0226_01,3,1,n000005,n000003
0224_01,0142_01,0383_01,1,2,n000003,n000004
0162_01,0131_01,0141_01,0,2,n000002,n000004
0037_01,0022_01,0207_02,3,1,n000005,n000003
0093_01,0299_01,0268_01,3,0,n000005,n000002
0395_01,0119_01,0304_01,3,2,n000005,n000004
0035_01,0241_01,0253_01,1,0,n000003,n000002
0130_01,0180_01,0073_01,0,3,n000002,n000005
0183_02,0151_01,0018_04,1,0,n000003,n000002
0338_01,0339_02,0028_01,2,1,n000004,n000003
0034_01,0188_01,0005_01,1,2,n000003,n000004
0013_01,0014_01,0054_01,3,2,n000005,n000004
0106_01,0257_01,0119_02,0,1,n000002,n000003
0017_01,0087_01,0024_01,3,0,n000005,n000002
0161_01,0069_02,0256_01,1,0,n000003,n000002
0264_01,0010_01,0186_01,0,3,n000002,n000005
